Code,J:TYMO(VA)~U$,J:TTMO(VA)~U$,J:SFTB(VA)~U$,J:NTT(VA)~U$,J:SO@N(VA)~U$,J:CP@N(VA)~U$,J:DDIC(VA)~U$,J:TA@N(VA)~U$,J:D@SA(VA)~U$,J:MITF(VA)~U$,J:RETA(VA)~U$,J:HO@N(VA)~U$,J:RHCL(VA)~U$,J:UC@N(VA)~U$,J:KA@N(VA)~U$,J:ABOT(VA)~U$,J:SMFI(VA)~U$,J:DA@N(VA)~U$,J:RG@N(VA)~U$,J:YP@N(VA)~U$,J:JRCE(VA)~U$,J:JPHC(VA)~U$,J:ITCN(VA)~U$,J:ZJ@N(VA)~U$,J:SEVI(VA)~U$,J:MIHO(VA)~U$,J:CN@N(VA)~U$,J:EAJR(VA)~U$,J:DU@N(VA)~U$,J:HC@N(VA)~U$,J:UM@N(VA)~U$,J:MIZH(VA)~U$,J:SHDO(VA)~U$,J:DE@N(VA)~U$,J:FP@N(VA)~U$,J:SNET(VA)~U$,J:TERU(VA)~U$,J:BR@N(VA)~U$,J:ES@N(VA)~U$,J:ME@N(VA)~U$,J:MT@N(VA)~U$,J:OTHD(VA)~U$,J:FT@N(VA)~U$,J:CQ@N(VA)~U$,J:OLYC(VA)~U$,J:KP@N(VA)~U$,J:JT@N(VA)~U$,J:KB@N(VA)~U$,J:KM@N(VA)~U$,J:NM@N(VA)~U$,J:MI@N(VA)~U$,J:YHOO(VA)~U$,J:ASBR(VA)~U$,J:DALF(VA)~U$,J:DH@N(VA)~U$,J:MIFU(VA)~U$,J:MSAD(VA)~U$,J:NR@N(VA)~U$,J:SQ@N(VA)~U$,J:FJ@N(VA)~U$,J:IX@N(VA)~U$,J:JXHO(VA)~U$,J:KU@N(VA)~U$,J:KH@N(VA)~U$,J:COMM(VA)~U$,J:RAKT(VA)~U$,J:NKSJ(VA)~U$,J:UJ@N(VA)~U$,J:CK@N(VA)~U$,J:WJR(VA)~U$,J:AB@N(VA)~U$,J:AJ@N(VA)~U$,J:AC@N(VA)~U$,J:N@MB(VA)~U$,J:CL@N(VA)~U$,J:KE@N(VA)~U$,J:MEJH(VA)~U$,J:NJ@N(VA)~U$,J:NSSM(VA)~U$,J:OMRN(VA)~U$,J:SE@N(VA)~U$,J:SUEL(VA)~U$,J:SMTH(VA)~U$,J:TD@N(VA)~U$,J:TZ@N(VA)~U$,J:JR@N(VA)~U$,J:ANAW(VA)~U$,J:DP@N(VA)~U$,J:FAMA(VA)~U$,J:IDKO(VA)~U$,J:INPX(VA)~U$,J:KTEL(VA)~U$,J:KN@N(VA)~U$,J:MRBU(VA)~U$,J:IA@N(VA)~U$,J:MCHC(VA)~U$,J:MH@N(VA)~U$,J:IF@N(VA)~U$,J:VF@N(VA)~U$,J:OQ@N(VA)~U$,J:DBHI(VA)~U$,J:SFH(VA)~U$,J:EM@N(VA)~U$,J:TC@N(VA)~U$,J:RY@N(VA)~U$,J:TRAY(VA)~U$,J:TYTS(VA)~U$,J:REND(VA)~U$,J:IN@N(VA)~U$,J:OJ@N(VA)~U$,J:YE@N(VA)~U$,J:AG@N(VA)~U$,J:AL@N(VA)~U$,J:AM@N(VA)~U$,J:AOZR(VA)~U$,J:CC@N(VA)~U$,J:CHBK(VA)~U$,J:CHOC(VA)~U$,J:CONF(VA)~U$,J:SECR(VA)~U$,J:CYBA(VA)~U$,J:DS@N(VA)~U$,J:DENA(VA)~U$,J:EC@N(VA)~U$,J:DENN(VA)~U$,J:EQ@N(VA)~U$,J:DM@N(VA)~U$,J:EB@N(VA)~U$,J:FECL(VA)~U$,J:FUKU(VA)~U$,J:FU@N(VA)~U$,J:GSYU(VA)~U$,J:AQ@N(VA)~U$,J:OM@N(VA)~U$,J:HTCM(VA)~U$,J:IH@N(VA)~U$,J:ZW@N(VA)~U$,J:IM@N(VA)~U$,J:MZYA(VA)~U$,J:JFEH(VA)~U$,J:JGCC(VA)~U$,J:OE@N(VA)~U$,J:KC@N(VA)~U$,J:KW@N(VA)~U$,J:KK@N(VA)~U$,J:KSER(VA)~U$,J:BS@N(VA)~U$,J:KONA(VA)~U$,J:KONM(VA)~U$,J:RK@N(VA)~U$,J:MNIC(VA)~U$,J:UI@N(VA)~U$,J:MASU(VA)~U$,J:KO@N(VA)~U$,J:JZ@N(VA)~U$,J:LM@N(VA)~U$,J:MMOT(VA)~U$,J:PC@N(VA)~U$,J:MO@N(VA)~U$,J:KI@N(VA)~U$,J:FY@N(VA)~U$,J:RZ@N(VA)~U$,J:OU@N(VA)~U$,J:LO@N(VA)~U$,J:NX@N(VA)~U$,J:NU@N(VA)~U$,J:NPIC(VA)~U$,J:NS@N(VA)~U$,J:NY@N(VA)~U$,J:NH@N(VA)~U$,J:BO@N(VA)~U$,J:NIBO(VA)~U$,J:NSKC(VA)~U$,J:OB@N(VA)~U$,J:OJIH(VA)~U$,J:OUMA(VA)~U$,J:RH@N(VA)~U$,J:PB@N(VA)~U$,J:EP@N(VA)~U$,J:SEEP(VA)~U$,J:SZ@N(VA)~U$,J:SHBA(VA)~U$,J:ZB@N(VA)~U$,J:SW@N(VA)~U$,J:SKYP(VA)~U$,J:NIIW(VA)~U$,J:UMCO(VA)~U$,J:SC@N(VA)~U$,J:DPPH(VA)~U$,J:OZ@N(VA)~U$,J:ZC@N(VA)~U$,J:TADH(VA)~U$,J:OC@N(VA)~U$,J:GO@N(VA)~U$,J:TU@N(VA)~U$,J:TKOS(VA)~U$,J:TJ@N(VA)~U$,J:TOHO(VA)~U$,J:EL@N(VA)~U$,J:TOSO(VA)~U$,J:TE@N(VA)~U$,J:JQ@N(VA)~U$,J:TFUD(VA)~U$,J:PT@N(VA)~U$,J:TSHC(VA)~U$,J:TOTO(VA)~U$,J:TOYS(VA)~U$,J:UBEI(VA)~U$,J:YM@N(VA)~U$,J:XE@N(VA)~U$,J:YORU(VA)~U$,J:CW@N(VA)~U$,J:GG@N(VA)~U$,J:HTZZ(VA)~U$,J:JW@N(VA)~U$,J:MISH(VA)~U$,J:MG@N(VA)~U$,J:NIPM(VA)~U$,J:SG@N(VA)~U$,J:NTN(VA)~U$,J:OK@N(VA)~U$,J:FZ@N(VA)~U$,J:GC@N(VA)~U$,J:TOBO(VA)~U$,J:UNIT(VA)~U$
5/15/2017,312901.3,82502.1,483342.3,176038.3,200642.5,41528.7,97563.9,97860.1,58175.4,331516.5,142296.9,135587.1,160277.8,87039.2,120177.1,139812,187431.8,72410.4,117962.9,170009.6,51159.5,31610.3,80411.8,107781.6,78134,96677.6,99997.1,77667.8,110043.9,362587.3,86230.3,148463.2,110136.4,51692.8,54751.8,33279.3,52671.5,72763,42215.6,147520.2,75937.7,61601.6,84171.1,48979,36212.7,52698.6,30707.3,62020.4,170493.7,124604.2,76281.9,59958.8,71807.9,113578.8,70452.8,160614.8,33961.2,137666.4,47073,179218,190751.1,98309.5,54712,23868.5,28437.5,104076.5,41359.5,44927.6,132066,32742.9,44471.3,64326.1,25308.5,25058.8,21516.3,24468,82605.5,14646.3,91200.3,55056.9,53324.8,67996.3,63787,49486.5,32720.7,18197.2,30112.9,58209.3,23991.3,13225,86164.3,9160.4,18648.4,37438.5,83322.6,119266.2,62067.1,67836.5,11381.7,17502.7,111313.6,39227,85074.8,73153.4,12133.1,69507.1,25802.5,45760.6,21020.5,25339.8,37474.5,39413.2,54551.7,21218.6,18208.5,29677.4,20414.8,11374.9,26942.2,31415.8,39332.3,43950.2,205335.3,8393.6,42832.8,34077.1,18056.8,45038.1,19640.8,19705.1,22000.8,6014,53756,26238.5,29688.4,41458.7,35459.6,97605.1,14315.6,72758.6,57214.2,21308.8,88289.7,31524.1,8867,10065.2,35985.4,33598.5,35026.9,34412.4,7037.8,36115.8,4088.8,71042.9,13500.2,40683.4,50277.7,57371.9,19940.1,32191.4,25092.3,19678.6,29003.8,13166.9,16924,7919.2,25882.2,49477.2,33878.7,51200.1,26967,10225,66596.1,34570.8,18259.5,23157.4,17376,7316.9,42917.9,24406.8,35064.8,33921.1,17162.4,39778.9,2679.7,12251.8,149203,64305.1,14814.4,20530.3,7231.4,54744.4,43652.1,25517,6875.6,13371.8,36943.3,10031.6,8590.4,27501.2,60259.6,44981.5,44718.1,34869.5,85560.8,15612,9302.2,24461,111622,28228.5,16192.6,14859.1,16191.7,14094.6,3903.1,6158,38504.2,22071.4,14575.4,53916.2,18913.5,9339.1,14159,4807.3,16308.9
5/16/2017,347244.8,83496.7,330056.9,243300.8,151157.6,31581.5,114471.6,92354.1,85143,525708.1,148193.9,207565.5,114251.4,82355,114003.8,275250.1,228570.3,95968.3,133168.2,180458.9,63092.3,31965.3,78029.7,100746.4,72667.4,68715.4,102750.5,99553.8,123401.6,238377,77314.4,229579.1,89998.2,46970.1,58088.9,33586,56182.9,100469.5,56802.4,90483.8,71337.7,61455.9,158663.5,74476,49335.4,48115.3,39349.3,118929.4,146592.9,115095,104407.1,27820.8,96741.4,104805,56739.7,111056.3,58750.9,106433.1,51706.2,163632.3,171606.9,64432,58835.8,18180.9,40539.9,112874.1,51456.3,51762.7,58421.4,34387.4,65959.7,95824.2,31411.9,23533,16893.3,29129.3,61366.2,20830.1,78956.9,42277.9,34434.6,61174.2,94075.3,63606.8,32668.1,21053.6,41105.4,27573.1,37641.4,19857.6,78557.9,7899.5,19199.2,52898.5,82187.5,78277.5,55481.3,51396.2,8728.8,20322.6,91112.1,25529.4,72023.8,72888.3,10962.4,63049.4,19791,69537.5,25711.3,19292.8,42145.3,57709.9,55470,20882.1,18449.9,39681.5,21615.8,10413.3,39650.8,18683,27653.5,45512.2,84390.1,10330,86510.8,31427.5,12776.6,27157.1,17609,19257.5,22635.5,8113.5,38297.3,27934.2,26316.5,65173.6,27008.6,85369.3,27042,66565.8,31575.9,24293.9,53607.2,18728.6,10918.9,10938.7,22977.1,31703.1,27383.9,23064.5,13247.3,32711.1,3942.4,105215.7,28618.6,18211.2,48016.5,42546.1,31262.9,22820.7,39955.6,24358.8,22821,20158.9,17709.8,8842,19161.6,34116.2,29391.7,36042.6,16403.9,21552.1,90971.8,41871,20174.6,18426.6,23294.3,8638.2,48851.3,34403.8,29828.6,19473.2,19841,38124.3,2117.4,16768.7,160045.9,39307.9,16943.3,28153.3,8987.7,96337.8,29635,29574.7,6313.1,12744.5,41684,10141.4,9881.8,21236.4,35543.2,34742.7,22007.7,24220.5,71301.3,16941.5,15844.5,14687,85765.6,20813.9,11331,12506.8,16004.3,18563.8,21090.1,6180.4,51239.4,23985.4,12857.7,55151.1,11237.9,8671.2,12060.9,4883.8,8486.8
5/17/2017,388332.9,82336.9,368188.9,242145.7,172496.5,37832.2,120004.7,194214.9,52084,521222.6,197763,171419.7,53697.7,73201.3,139297.7,264841.3,292178.1,89021.3,264206.3,107136.2,65215,39215.7,87512.6,155408.4,70093.7,71997.9,86679.6,70304.8,169917.1,176536.3,99232,315105.2,69783.6,53410.6,60065.3,30318.7,56632.4,88452.6,38153.9,94966.6,144306.3,55924,78650.5,72305.9,47422.8,59378,29906.4,113427.1,91235.8,135026.6,89887.6,27923.3,63585.6,162862.2,71851.7,89311.9,53357.2,145223.2,56645,116651,102581.1,72226.7,54415.8,28366.1,65901.2,88871.2,54065.6,64438.5,67562.6,54422.4,58148.4,92813.7,32067.1,29082.5,16311.3,34173.8,52024.3,18089.7,51380.6,41607.5,41570.1,47735.6,98624.4,59136.3,45349.2,15361.4,23801.3,21355.9,50290.2,29537.9,63846.2,13669.2,20961.6,38680.5,50110.9,62610.9,55513.6,61224.3,15210.1,28592.3,80924.8,31272.2,106983.7,61609.5,9457.9,56772,27770.7,46058,22165.3,40139.1,61417.9,58706.7,52296.4,40141,18564.8,31778.6,23533.4,11349.4,14258.6,15032.6,17889.1,55366.3,59347.2,8451.8,132451.2,19443,9940.3,28771.9,23375.7,17534.3,25590.2,7568.1,29087.7,27741.3,21170.5,38754.5,33070.9,74449.1,19200.4,46119,27287.6,18816.6,45522.2,23893.3,11395.8,15339.2,27109.8,59745.8,22276.7,26333.6,5517.8,39467.1,6467.9,81019.6,17557.7,18870.4,51109.8,36159.4,32003.2,18736.7,34347.3,23634.3,33355.4,12146.9,18694.2,12852.9,11547.7,18170.2,45893.8,31680.1,17560.3,13924.1,61004,41507.6,16567,16923.8,31441.9,12357,57117.5,24040.7,19279.7,35087.3,16147.8,36667.6,2650.2,13544.4,87756.8,135480.5,28914.7,24199,15561.6,73054.4,26295.6,47406.7,7569.7,22160,31255.7,9430.7,6501.6,22051.1,29760.7,18040.1,14243.2,22008.9,59317,16585.2,14358.4,13702.6,71879.6,22772.8,13211.5,10357.2,14278.3,13598.8,15452.2,8857.2,27803.8,14871.6,10488.9,35149.6,8131.3,13574.4,11193.1,4449.2,10476.1
5/18/2017,371808,109863,705917.7,194887,269877,30782.9,160454.6,194588.2,43263.7,704381.5,186310.8,172080.5,84303.2,132503.5,179500.8,342196.2,393118.4,102682.5,234122.6,108383,80492.2,28649.4,78754.3,180091,76863.2,106575.1,171478.7,106276.7,276935.3,141178.9,132794.5,292602.6,63566.3,68819.2,46583,30181.8,47099.2,109237.9,57702.2,99886.6,175169.9,43966.6,86060.9,67919.2,88024.3,65194.1,26491.6,73194.6,192881.7,175331.5,94259.4,43769.5,65955.7,250339.9,85926.9,89624.8,51269.8,143483,50934.9,180183.1,109733.8,71348.8,99775.4,29812.6,46740.8,75833.5,61919.1,59491.4,79365.2,32791.5,40473.2,64602.6,33254.3,38012.6,27730.1,33807.5,58663.1,16616.2,91245.5,58713.6,55665.4,46905.3,72823.1,68115.5,79695.8,15894.2,38732.6,24772.1,34166.2,39926.9,64095,9441.2,22679.8,51734.7,65702,66546,68132.1,50675.1,10038.8,42941.1,148080.1,37673.4,87085.3,51130.4,17825.2,66673,25749.4,48174.7,22854,39773.9,45570.4,39933.2,97851.3,23369.4,28288.5,48571.8,32811.8,9691.3,21202.9,14114.7,29903.9,62441.4,84119.3,10574.5,60861.2,14917.3,15546.7,23943.6,29390.5,24984.5,23234.6,11479.3,31186.4,28084.7,34724.2,60543,35482.1,52359.3,20922.3,61605.8,39460,20722.6,46290.8,38867.3,24225.8,18486.8,35184.6,37793.7,31172.6,31540.4,7531.4,28772.2,6747.5,108346.5,12806.4,28296.1,97482,40136,67200.1,28928,30015,27509.3,72662.5,16766,21971.3,13717.7,18991.9,15357.7,75767.5,27929.3,13853.6,10602,51703.9,41663,18573.8,29636.5,28821.4,9446.2,55001.3,40529.5,20139.9,54872.7,15029.9,45465.3,2600.1,24527.9,142052.5,67113.8,19293.4,30801.8,12263.4,97808.8,35148.7,41775.8,5992.4,18984.6,32237.4,16852.8,7219.5,23873.7,29188,16603.4,16674.5,27020.8,61200.1,18140.8,12361.4,19128.9,62256.6,18200,19842,11212.6,14941.7,11758.5,11253.4,14540.9,33124,7671.3,17658.5,39310.7,10151.9,8099.2,12870.2,6404.3,9087.5
5/19/2017,339103.1,86567.5,455741.7,133078.4,275375.4,30766.8,131442.4,121383.9,43678.7,510766.3,173247,258227.7,396918.6,130029.9,158093,177410.8,282410,94896.5,238603.8,106673.4,61529.2,27913.2,62145.7,150235.3,96736,136705,174624.5,74538.5,181370.6,95123.4,120130.8,200001.4,40483,58567.1,64158.6,42039.1,47936.5,89664.9,43241.4,83597.4,89148.5,43155.6,89228.9,75639.1,43873.4,53475.9,35039.5,75989.5,132269.3,136354.1,118628.3,39746,42891.7,146589.1,72156.5,65102.7,105188.5,120618,47855.5,119751.2,83420.8,71680.5,58960.4,30339.8,50791.5,103282.4,65393.4,70287.1,55716.9,40366,43280.3,43360.5,39665.4,18456.9,35052.1,52622.9,40941.4,14448,89480.6,30254.8,44087.8,55190.5,71731,50164.4,46340.9,16073.5,34603.5,23776,75768.1,44818.2,59558.3,10985.3,18734.7,61889,63774,70038.6,58543.5,55643.5,11228.4,60909.4,86441.5,29492.8,93576.9,48127.9,17386.3,63855.8,21684.8,46566.8,20207.9,27866.5,26477.5,34921.3,79407.1,20989,19014.9,29703.9,25433.1,10821.1,22110.5,11432.8,47624.4,61973.3,80301.6,11704.5,66350.3,15460.1,17435.1,17779.8,24675.9,31454.9,23614.2,8016.4,21749.9,27361.9,43278,49625.8,20037,58617.2,15916.8,90058.7,35273.2,23561,57102,27056.8,12359.5,15334.7,28811.7,43366.3,19917.2,41287.2,8906.2,30550.3,6435.4,80854.1,22776.6,26709.7,45735.5,35756,39520.6,29724.3,24624.8,20928.3,60655.7,23785.9,17690.8,9599.3,10421.5,7086.6,36526.2,27527.7,14648.4,9391.7,44941.7,29010.7,28127.8,17611.4,31864.7,9213.5,35304,24077.9,17248.7,60382,19317.6,38209.8,10280.8,14622.7,100397.1,68063.7,15587.1,20808.3,9223.8,69053.2,43925,35206.4,7730.8,14878,34321,12062.1,9289.7,26011,37599.5,11773.9,13985.2,39059.4,52890.5,18937.1,11848.5,16184.6,60374.4,17256.6,10031.1,9048,9964.9,16377.4,8289.3,5325.7,31576.6,10821.8,13171.7,37656.8,8570.6,9898.4,11396.8,8371.1,7768.5
5/22/2017,239993.7,56893.5,415105.4,126752.4,214836.3,16978.9,101747.9,89222.1,31873.6,291608.4,106785.6,122960.4,280032.9,70195.8,87083.9,155352.7,159224.6,75268.8,148638.7,78701.7,49933.3,21430.9,42116.8,101107.8,64068,116735.3,102966.5,54558.2,102777.4,85196.2,77345.8,107400.9,68381.4,42283.9,31201.7,61445.7,30929.3,78913.2,27820.9,64172.4,63646.4,38152.2,47552.9,46411.3,29725.5,32972.1,19411.7,61208.4,109812.9,59119.2,60934,48471.5,37745.6,74217.9,37209.1,63198.6,92659.3,89315.1,65181.2,83510.1,65286.8,66371.1,143208.6,19417.2,25806,100875.1,120833.3,44102,60664.9,33833.7,35472.6,36334.3,20038.3,14938.4,26488.3,30398.3,42623,10221.5,108929.9,22478.5,51484.9,38721.1,46488.9,28400.1,38661.5,14749.6,23994.1,15263.2,44371.2,22093.5,53172.6,4886.2,12540.2,49938.6,29918.7,39688.4,48339.5,44054.7,8227.8,42989.3,77453.7,13197.8,59383,41044.9,12009.4,57929.7,14369,34393.3,18229.2,31207.1,35617.4,19234.2,47174.5,14846.4,14609,31044.4,13892.5,21081.9,12620.2,10978.2,45324.9,33767.3,41916.6,9841.5,33787,12517.5,12245.7,24633.4,14194.4,13964,20148.3,6648.5,20978.7,16167.4,22653,28487,17517.4,39449.8,11040.2,85902.8,26175.9,14511.8,34554.2,18879.9,7747.6,11186.5,24328.8,33014.8,21389,30256.8,8353.6,18832.6,4084.3,58081.7,13037,17920.9,41091.6,31127.8,16895.9,19023.1,21929,14258.3,37892.5,16341.8,12351.5,9971,11412.6,7820.9,26038.1,20972.4,8593.1,7464.4,32108.7,22341,18768.9,10290.2,75069.6,7348.7,32466.7,21581,15326.3,15395.9,11368.2,25532.7,4683.3,9131.5,77846.1,30658.5,12512.2,15405.4,11712.6,43955.2,17895,20029.6,4298.2,8565.1,24381.1,10285.9,5110,21764.2,49408,10584.8,13478.6,27713.3,46628.2,14783.2,11898.5,17872.1,62758,11940.4,9179.8,8101.6,9673.2,9086.1,7579.7,4527.3,44817.4,7831.6,10302.4,21927,10579,8079.5,8894.5,4605,8077.4
5/23/2017,227394.8,69670.4,281431.4,129335.8,163573.5,16054.1,102551.2,123709.6,30494.1,337041.4,103644.2,188422.6,171476.5,64278,92441.2,246908.9,154885.9,81071.6,203169.6,80663.4,71976,12858.9,52703.6,62723.1,68267.3,115273.7,80572.7,62919.9,118784.7,82547.1,72651.3,134013.4,38622.7,44676.5,52480.6,62510.1,66636.5,82566.8,26813.4,51618.7,48477.6,28799.1,51396.7,34871.2,23129.3,22455.1,21074.9,43492.7,127722.3,63946.1,49055.8,46927.8,54126.3,60052.2,45308.8,48558.1,64197.6,130488.5,43621.2,113898.8,71028.4,49326.6,60980.2,20301.3,29564.2,84464.1,77801,36528.2,46544.5,40287.5,45042.7,36089.5,21392.4,22536.3,20495.2,34725.8,55549.1,10168.4,76040.3,39690.2,37465.3,36053.3,39227.2,48980,39397.8,20524.2,36057.3,12361.7,24555,31821.7,30084.2,6979.1,12758.5,46348.3,31691.9,40749.9,31989.1,29551.1,7045.9,33506.7,75053.3,16552.7,47466.8,39181.1,14341.6,34239.4,11786.8,24107.9,14900.8,30892.3,34258.8,19586.6,43164.8,18941.2,11461.5,25481.7,19356.4,13616.9,12955.1,13961.8,30009.2,42880.9,131575.6,9405.1,62789,11260.5,11571.9,14150.9,18950.5,22760.8,53280.8,6789.1,31068.9,23709,30928.1,28543.6,17232.6,31732.7,9182.7,69971.1,23625,15323.2,34086.5,12775.5,9240,12538.7,26123.1,19726.1,21592.2,91077.8,4965.5,24468.7,3484.7,56766.4,9908.5,13022.6,53413.8,37818.3,19868.6,36693.5,23105.8,21282.6,32152.1,17091.2,15951.8,11038.2,5309.1,11542.2,21625.6,22927.1,8504.5,7803,50040.5,25819.1,11201.9,14445.4,36082.3,6939.2,30048,24412.6,18189.8,14942.1,12462.2,30616.6,7198.7,15178.8,138400.9,43010.8,15535.5,37670.2,6531.8,44444.5,25632.8,30240.7,4143.7,7663.5,37689.5,7014.1,4287.4,19006.8,34815.3,14409.9,8939.5,21683.2,38729,12284.8,5434.1,10284,71724.1,11701.9,12601.6,6895.8,67976.4,10082.6,8594.5,8639.3,57623.5,7604.6,6683.3,26778.8,7658,6116.1,8797.1,4477.5,14061
5/24/2017,245878.5,94555.7,528014.6,125361.8,260632.1,23034.2,121546.2,125851,36860.2,430903.5,163717.3,145449.2,108968.9,125339.3,103253.3,199071.1,219007.6,115450.5,170672.2,85918.1,70908.6,21877.7,60394.4,81202.1,71467.7,68761.4,102731.6,52630.9,184131.7,79380.3,57148.5,160177,53522.9,48555.5,60278.9,30516.4,50623.2,76187.2,38472,51194.6,65767.2,43334.1,114214.3,57522.7,36231.4,47782,21640,64246.9,106532.8,90286.1,82090.7,34969.5,56943.9,73069.4,44146.8,54458.1,59943.9,79849.8,44848.3,103574.2,94499.1,38282.8,70413,21351.8,51439.3,102567,44514.6,34694.3,49631.7,45311.2,44797.8,41556,18779,22888.3,29225.1,47842.9,91103.9,19403.3,56495.6,28996.6,29185.9,31207.4,48301.8,43940,43116.3,11726.6,47116.7,17787.1,41987.6,20632.3,40874.5,8197.6,17887.6,28521.6,67220.5,46966.5,40948.1,44470.9,9511.3,35088.3,72796.9,14857.3,37745,36306.9,11408.2,32777.8,21697.1,23146,19409.2,30595.5,31450,24214,40503.7,15042.1,19723,28781.2,18358.3,15050,15947.7,14235.3,50408,41974.4,49561.8,12152.7,56426.7,7877.1,14984.8,19466.7,19561.1,26803.8,33777.8,7370.3,28386,33835.2,23520.4,31787.8,37248.1,42687.8,13697.1,82779.6,30628.5,15123.1,30563.2,16748.2,10743.3,11823.5,22916.1,42747.3,19140.5,34374.3,5168,17224.3,6244.5,56783,17042.4,13041.5,27969.5,39108.2,23440.5,27452.1,42649,20179.1,33453.4,14702.3,16476.5,11321.8,7860.4,11206.3,32902.2,21998.2,9379.5,9798.9,31639.7,36561.9,21256,23769.6,32486.2,20321,24302.4,29899.3,20497,23263.1,13390.2,23775.3,3574.7,11055.1,131280.8,37965.1,22693,23084,6611.2,52459.3,25895.3,46520.8,4273.8,14001.4,31960.2,10802.3,8703.1,13550.9,25600.1,21111.9,14433.6,36298.3,62743.3,14063,9379.2,13060.4,32820,16636.6,11455.3,7059,24381.7,6781.2,6359.9,3976.9,45008,7521.6,8254.4,23148,7706.5,6228.9,7630.2,4503.8,19239.8
5/25/2017,252500.3,92308.5,1157075.6,97859.2,142839.4,21301.3,141743,108870.6,29526.9,347875.5,158439.8,179764.7,54229.7,89252.4,127382.1,163492.5,192618.2,102029.3,200192.9,107241.8,74029.8,24851.8,89588.8,67955,62105.7,66364.5,102075.8,54942.8,202462.2,66754,64979.2,165975.5,45923,38501.3,42847.1,41250.7,48563,69829.6,39013.7,65993.5,70205.8,43478.5,90223.9,65520.1,38708.1,44349.6,24872.1,70284,186262.9,99666.2,103025.6,44674.8,74643.6,76453.6,45369.2,67111.4,58807.1,100883.4,39745.1,109419,91278.6,43397.6,50824.3,24365.9,49291.1,87622.5,43151.4,27543,71534.8,30282.3,32486.2,58472.7,17501.8,30570.3,21045.5,34732,55846.7,16151,43151.6,35821.6,45949.7,34167.1,36578.1,51622.8,46453,13576.7,51008,20755.4,38230.7,24852.9,34675,12683.3,13738.5,34531.4,34317,32589.1,42273.6,45902.8,9865.6,38099.7,63949.4,10790.9,61654.9,42389.3,16688.9,30699.3,17149.7,21319.1,16545.6,34650.1,29335.2,25749.1,54078.4,14363.9,16132.7,23315.3,16636.4,12791.7,15804,12912.3,30586.4,45264,63678,10266,34305.7,13677.9,12121.9,24468,27642.7,13471.3,46366.7,4424.8,20683.6,24829.4,20867.5,26622.4,17991.1,32025,9504.9,47452.3,25929.6,18025.7,38295.8,36348.3,23046.1,24836.2,24761.6,89209.2,18577,21722.3,5667.9,17607.8,5725.3,41854.2,20135.5,18626.1,32420.8,33779.9,27656.5,24009.8,37148.7,17547.6,23393.1,19769.7,18725.5,9409.1,11605.2,17462.2,35423.9,41569,10562.1,8781.1,38734.6,25159,17302.1,9852.5,24210.5,7458.8,22578.7,38812.9,23761,28403.7,11770.3,31083.6,3764.7,20546.8,114981.2,46886.6,17923.7,25690.8,6151.2,36940.6,20666.1,30191.8,3900.3,8473,26609.2,13751.5,8603.1,25565.8,41394.9,13609.6,16381.1,26157.3,64803.4,12288.6,8883.9,22593.5,33016.7,17259.2,12449.8,10584.9,16999.1,7930.9,6522.6,6256.4,40942,6447,5835.4,23505.8,8438.6,6424.3,6746.7,3104.6,2792.1
5/26/2017,304181.7,125903.4,886382.4,115844.2,152185.9,21826.5,96883.3,94826.3,34063.6,278214.9,121362.4,159113.9,111457,69114.7,90206.8,152617.1,148190.3,67296.3,140227.1,84382.1,59646,13643.6,96509.2,81696.3,54290.5,58069.1,96599.9,59143.4,153259.7,70415.1,75750.6,131852.2,24329.1,50649.3,38654.6,36045.5,38337.5,78546.4,45196,44270,68605.3,40046,69475.6,75855.2,52158.5,39970.1,21660.2,51882.7,138118.8,79007.8,75709.1,32936.9,33151.2,69247.2,42218.8,60105.4,76418.4,85873.6,42357.7,100981.3,48197.4,42623.9,40040.2,17697.6,72396.2,110877.1,99215.6,33430,57559.5,39741.3,24184.3,39866.9,22902.7,23847.8,24337.3,43157.2,34748.8,55065.6,46341.4,41271.2,44848.2,28101.3,38798,55271.6,20655.4,10992.6,29620.5,15161.4,20166,16327.4,63003.8,11911.1,13747.2,23642.9,35837.1,40296.9,50472.6,40195,8481,24872.4,52532.4,16194.1,50634.6,36072.9,8654.7,34110.1,13692.6,20049.4,13794.7,25222.8,35414.1,29006.1,60066.2,15022,15092.6,24860.8,12476.2,9528.4,18197.4,11108.7,40118.9,44606.4,40994.8,7261.4,37485.9,10494.7,35563,18046.3,28029.5,11480.8,21705.7,15375.6,37220.2,12625,14662.4,29328.2,27116,41662.8,10726.6,68615.4,22256.6,18490.9,40276.4,23413.8,6646.9,14842.3,28068.8,55437.9,16952.5,15037.5,5576,17809.6,4216.7,43046.3,14910.4,16055.8,29584.2,26252.6,13660.6,21263.8,20322.8,14060.1,22679.9,12305.4,25916.2,9131.7,10495.4,13590.2,20282.7,20440.7,7932.9,10797.3,39467.4,27103.7,20157.7,10776.5,16721.6,5682.4,24194.9,28797.4,23439.2,13929.9,9001.8,35891.3,4388.1,11749.6,129612.7,66699.8,18704,21779.8,8815.3,40694,43529.5,19366.9,4168,8199.4,52338.5,8822.9,6332.3,19226.6,34645.1,18234.2,14306.7,16585.4,49805.9,8748.1,6273.4,21182.6,32816.4,14938.1,7905,8887.7,19639.4,7783.9,6319.6,4007.7,60044.1,10419.9,13332.6,18776.9,9848.2,4432.1,5080.5,3257.9,7782.1
